seq_id;Rota Real;Rota Gerada;Profit Real;Profit Gerado;Budget Real;Budget Gerado;Recall;Recall Total;Precision; Precision Total;Tempo;Tempo Total
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.875969;0.6;0.32804;0.007606;49.1326
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.876543;0.6;0.329299;0.007264;49.1399
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.875576;0.142857;0.32844;0.42444;49.5644
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.876147;0.3;0.328309;0.239921;49.8043
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.876712;0.6;0.32955;0.009612;49.8139
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.877273;0.6;0.330779;0.010403;49.8243
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.877828;0.3;0.33064;0.285398;50.1097
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.878378;0.3;0.330502;0.233666;50.3434
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.878924;0.3;0.330365;0.240707;50.5841
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877976;0.142857;0.329528;0.377947;50.962
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877037;0.142857;0.328698;0.396326;51.3583
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.876106;0.142857;0.327876;0.374755;51.7331
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.876652;0.6;0.329075;0.007239;51.7403
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.877193;0.6;0.330263;0.007609;51.7479
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.877729;0.3;0.330131;0.243037;51.991
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.876812;0.142857;0.329317;0.374554;52.3655
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.877345;0.3;0.32919;0.241203;52.6067
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.877874;0.3;0.329064;0.236054;52.8428
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.878398;0.3;0.328939;0.232998;53.0758
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877493;0.142857;0.328144;0.377856;53.4536
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.878014;0.6;0.329301;0.008168;53.4618
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.878531;0.6;0.330448;0.007632;53.4694
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877637;0.142857;0.329656;0.393558;53.863
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.878151;0.6;0.330792;0.007816;53.8708
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.878661;0.6;0.331919;0.007642;53.8785
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.879167;0.6;0.333036;0.007573;53.886
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.879668;0.6;0.334143;0.007702;53.8937
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.878788;0.142857;0.333353;0.371088;54.2648
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877915;0.142857;0.332569;0.379804;54.6446
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877049;0.142857;0.331792;0.389516;55.0341
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.877551;0.3;0.331662;0.234797;55.2689
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.878049;0.3;0.331533;0.240308;55.5092
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877193;0.142857;0.330769;0.392345;55.9016
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.877688;0.6;0.331855;0.007638;55.9092
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.878179;0.6;0.332932;0.007294;55.9165
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877333;0.142857;0.332171;0.376898;56.2934
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.877822;0.6;0.333238;0.007576;56.301
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.876984;0.142857;0.332483;0.405873;56.7069
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.87747;0.3;0.332355;0.241919;56.9488
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.877953;0.6;0.333408;0.007792;56.9566
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.878431;0.3;0.333277;0.239707;57.1963
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.878906;0.6;0.334319;0.00767;57.204
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.879377;0.6;0.335353;0.007639;57.2116
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.878553;0.142857;0.334607;0.390761;57.6024
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.879022;0.3;0.334473;0.243213;57.8456
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.879487;0.3;0.334341;0.243263;58.0888
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.878672;0.142857;0.333607;0.387821;58.4766
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.879135;0.6;0.334624;0.007306;58.484
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.879594;0.3;0.334492;0.239845;58.7238
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.880051;0.3;0.334361;0.231628;58.9554
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.880503;0.3;0.334232;0.247196;59.2026
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.880952;0.6;0.335231;0.007659;59.2103
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.881398;0.3;0.335099;0.237969;59.4483
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.881841;0.3;0.334968;0.241365;59.6896
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.88228;0.6;0.335953;0.007798;59.6974
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.882716;0.3;0.33582;0.23247;59.9299
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.881919;0.142857;0.335108;0.411409;60.3413
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.882353;0.6;0.336082;0.007639;60.3489
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.882784;0.6;0.337049;0.007799;60.3567
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.883212;0.3;0.336913;0.24593;60.6027
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.883636;0.6;0.33787;0.007432;60.6101
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.88285;0.142857;0.337164;0.381004;60.9911
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.88207;0.142857;0.336462;0.384553;61.3757
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.882494;0.6;0.33741;0.0078;61.3835
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.88172;0.142857;0.336713;0.381757;61.7652
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.880952;0.142857;0.33602;0.447892;62.2131
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.881376;0.6;0.33696;0.008281;62.2214
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.881797;0.3;0.336829;0.249686;62.4711
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.881037;0.142857;0.336143;0.382689;62.8538
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.881455;0.6;0.337072;0.007056;62.8608
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.881871;0.3;0.336942;0.243695;63.1045
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.882284;0.3;0.336813;0.236351;63.3409
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.882695;0.3;0.336685;0.239399;63.5803
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.883102;0.6;0.337599;0.00791;63.5882
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.882353;0.142857;0.336925;0.406389;63.9946
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.882759;0.6;0.337833;0.007821;64.0024
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.883162;0.3;0.337703;0.26135;64.2637
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.88242;0.142857;0.337035;0.390397;64.6541
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.882821;0.6;0.337933;0.007359;64.6615
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.88322;0.6;0.338824;0.008511;64.67
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.883616;0.6;0.339709;0.007846;64.6778
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.884009;0.3;0.339575;0.241415;64.9193
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.883277;0.142857;0.338913;0.413532;65.3328
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.883669;0.3;0.338782;0.240268;65.5731
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.882943;0.142857;0.338127;0.395554;65.9686
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.883333;0.3;0.338;0.257225;66.2258
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.882614;0.142857;0.337352;0.40865;66.6345
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.883002;0.6;0.338221;0.007716;66.6422
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.883388;0.3;0.338095;0.248556;66.8908
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.883772;0.3;0.33797;0.243444;67.1342
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.88306;0.142857;0.33733;0.388642;67.5228
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.882353;0.142857;0.336695;0.389117;67.912
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.882736;0.3;0.336575;0.245152;68.1571
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.883117;0.3;0.336456;0.24374;68.4009
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.883495;0.3;0.336338;0.253147;68.654
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.882796;0.142857;0.335714;0.39086;69.0449
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.883173;0.6;0.336564;0.007564;69.0524
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.883547;0.6;0.337408;0.007936;69.0604
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.883919;0.6;0.338247;0.007714;69.0681
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.883227;0.142857;0.337625;0.391214;69.4593
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.88254;0.142857;0.337007;0.41471;69.874
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.882911;0.6;0.337839;0.007347;69.8813
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.882229;0.142857;0.337224;0.410925;70.2923
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.881551;0.142857;0.336613;0.402672;70.6949
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.880878;0.142857;0.336005;0.384266;71.0792
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.88125;0.3;0.335893;0.243511;71.3227
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.88162;0.3;0.335781;0.245174;71.5679
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.880952;0.142857;0.335182;0.379126;71.947
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.880289;0.142857;0.334586;0.399256;72.3463
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.880658;0.6;0.335406;0.007875;72.3541
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.881026;0.6;0.33622;0.007643;72.3618
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.880368;0.142857;0.335627;0.398985;72.7608
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.880734;0.6;0.336435;0.007117;72.7679
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.881098;0.3;0.336324;0.249654;73.0175
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.881459;0.3;0.336214;0.248894;73.2664
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.880808;0.142857;0.335628;0.405857;73.6723
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.880161;0.142857;0.335045;0.406688;74.079
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.880522;0.6;0.335843;0.007757;74.0867
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.880881;0.6;0.336637;0.007999;74.0947
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.88024;0.142857;0.336056;0.42805;74.5228
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.879602;0.142857;0.33548;0.394072;74.9169
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.87996;0.3;0.335374;0.27098;75.1878
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.880317;0.3;0.335269;0.244858;75.4327
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.879684;0.142857;0.3347;0.37539;75.8081
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.880039;0.3;0.334598;0.245424;76.0535
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.879412;0.142857;0.334034;0.38101;76.4345
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.879765;0.3;0.333934;0.26877;76.7033
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.880117;0.6;0.334712;0.007945;76.7112
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.879495;0.142857;0.334152;0.398099;77.1093
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.879845;0.3;0.334053;0.237391;77.3467
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.879227;0.142857;0.333499;0.388876;77.7356
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.878613;0.142857;0.332948;0.390705;78.1263
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.878963;0.3;0.332853;0.238256;78.3646
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.878352;0.142857;0.332307;0.377362;78.7419
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.878701;0.3;0.332214;0.253126;78.9951
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.878095;0.142857;0.331673;0.395262;79.3903
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877493;0.142857;0.331136;0.384925;79.7752
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.877841;0.6;0.331899;0.00722;79.7825
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.878187;0.3;0.331809;0.250463;80.0329
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877589;0.142857;0.331275;0.38444;80.4174
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.877934;0.3;0.331187;0.233495;80.6509
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.878277;0.6;0.331942;0.007479;80.6583
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877684;0.142857;0.331413;0.392856;81.0512
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877095;0.142857;0.330886;0.389175;81.4404
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.877437;0.3;0.3308;0.24249;81.6829
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.876852;0.142857;0.330278;0.384455;82.0673
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.877193;0.3;0.330194;0.251844;82.3192
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.877532;0.6;0.330939;0.007743;82.3269
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.87787;0.3;0.330854;0.273015;82.5999
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.877289;0.142857;0.330338;0.41994;83.0199
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.876712;0.142857;0.329824;0.417517;83.4374
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.876138;0.142857;0.329313;0.416531;83.8539
1827;"{2, 5, 12}";"{2, 5, 1, 3, 12}";654.845;1110.35;10964;10963;1;0.876476;0.6;0.330051;0.007658;83.8616
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.876812;0.3;0.329969;0.24988;84.1114
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.876242;0.142857;0.329462;0.417022;84.5285
1874;"{5, 12, 25}";"{5, 1, 3, 11, 12, 8, 30, 4, 14, 25}";567.408;1633.23;16954;16675;1;0.876577;0.3;0.329382;0.268045;84.7965
1862;"{2, 5, 22}";"{2, 24, 23, 3, 19, 20, 18, 25, 4, 30, 8, 12, 17, 22}";371.785;1638.28;12251;11755;0.666667;0.876011;0.142857;0.328879;0.390812;85.1873
